redshift,frequency_MHz,brightness_temp_mK,neutral_fraction
2734.23423,0.5192994937768091,-9.994759114424167e-06,0.07317073170731714
2731.28128,0.519860733738219,-1.0064570425378643e-05,0.07317073170731714
2728.32833,0.5204231881475396,-1.0090841332813213e-05,0.07317073170731714
2725.37538,0.5209868609508937,-1.0160786091980674e-05,0.07317073170731714
2722.42242,0.5215517580265789,-1.0111797697648831e-05,0.07317073170731714
2719.46947,0.52211787952908,-1.0138145833788723e-05,0.07317073170731714
2716.51652,0.5226852313670571,-1.0208239097028934e-05,0.07317073170731714
2713.56356,0.5232538194832321,-1.0159205619600921e-05,0.07317073170731714
2710.61061,0.5238236440592774,-1.0185631531836019e-05,0.07317073170731714
2707.65766,0.524394711068803,-1.025587419310645e-05,0.07317073170731714
2704.7047,0.5249670265199303,-1.0206795586432006e-05,0.07317073170731714
2701.75175,0.5255405906221317,-1.0233299828022682e-05,0.07317073170731714
2698.7988,0.5261154094149534,-1.0303692813950211e-05,0.07317073170731714
2695.84585,0.52669148701992,-1.037416590725011e-05,0.07317073170731714
2692.89289,0.5272688295339018,-1.0281152155094873e-05,0.07317073170731714
2689.93994,0.5278474372044141,-1.0351696365328597e-05,0.07317073170731714
2686.98699,0.5284273161604849,-1.0422321137506074e-05,0.07317073170731714
2684.03403,0.5290084725667332,-1.0329189917842592e-05,0.07317073170731714
2681.08108,0.529590906699957,-1.039988628894328e-05,0.07317073170731714
2678.12813,0.5301746247574952,-1.0470663684819372e-05,0.07317073170731714
2675.17518,0.530759630989478,-1.0497472456655219e-05,0.07317073170731714
2672.22222,0.5313459316524759,-1.0448264054811915e-05,0.07317073170731714
2669.26927,0.5319335270633587,-1.0519194988354148e-05,0.07317073170731714
2666.31632,0.5325224235121839,-1.0546084684739022e-05,0.07317073170731714
2663.36336,0.5331126273257264,-1.049683112145591e-05,0.07317073170731714
2660.41041,0.5337041388517001,-1.056791655596963e-05,0.07317073170731714
2657.45746,0.5342969644509564,-1.0594887771566755e-05,0.07317073170731714
2654.5045,0.53489111052156,-1.0545588992218382e-05,0.07317073170731714
2651.55155,0.5354865774427645,-1.0616829884417093e-05,0.07317073170731714
2648.5986,0.536083371647313,-1.0643883204248644e-05,0.07317073170731714
2645.64565,0.536681497577887,-1.0715264897665159e-05,0.07317073170731714
2642.69269,0.5372809617293303,-1.0665936483542442e-05,0.07317073170731714
2639.73974,0.5378817645240572,-1.0693072511204993e-05,0.07317073170731714
2636.78679,0.5384839124924119,-1.0764611462683376e-05,0.07317073170731714
2633.83383,0.5390874122031445,-1.0715237900733579e-05,0.07317073170731714
2630.88088,0.5396922641118924,-1.0742457242425695e-05,0.07317073170731714
2627.92793,0.5402984748235377,-1.0814154427900257e-05,0.07317073170731714
2624.97497,0.5409060509818949,-1.0764735676861151e-05,0.07317073170731714
2622.02202,0.5415149930765736,-1.0836532847512481e-05,0.07317073170731714
2619.06907,0.5421253077881645,-1.0863895354809929e-05,0.07317073170731714
2616.11612,0.5427369997629299,-1.093583625599923e-05,0.07317073170731714
2613.16316,0.543350075746611,-1.0886388422804483e-05,0.07317073170731714
2610.21021,0.5439645362753082,-1.0913835847355361e-05,0.07317073170731714
2607.25726,0.5445803881324192,-1.0985937468110614e-05,0.07317073170731714
2604.3043,0.5451976381415408,-1.093644452747565e-05,0.07317073170731714
2601.35135,0.5458162868745606,-1.0963977495529906e-05,0.07317073170731714
2598.3984,0.5464363411934084,-1.1036240879143799e-05,0.07317073170731714
2595.44545,0.547057805893823,-1.1108589960557496e-05,0.07317073170731714
2592.49249,0.5476806879051345,-1.1014321932356715e-05,0.07317073170731714
2589.53954,0.548304987848207,-1.1086748104145672e-05,0.07317073170731714
2586.58659,0.5489307126916283,-1.115926046090779e-05,0.07317073170731714
2583.63363,0.5495578694455044,-1.1109693906700444e-05,0.07317073170731714
2580.68068,0.550186458768402,-1.1137460785334075e-05,0.07317073170731714
2577.72773,0.550816487710395,-1.1210137490793274e-05,0.07317073170731714
2574.77477,0.5514479633636601,-1.1160525890077638e-05,0.07317073170731714
2571.82182,0.552080886425318,-1.1188380616974821e-05,0.07317073170731714
2568.86887,0.5527152640282382,-1.1261222702247988e-05,0.07317073170731714
2565.91592,0.5533511011922821,-1.1334152251706185e-05,0.07317073170731714
2562.96296,0.5539884051211099,-1.1284512692989787e-05,0.07317073170731714
2560.01001,0.5546271765646086,-1.131251781611937e-05,0.07317073170731714
2557.05706,0.5552674227681222,-1.1385614336591921e-05,0.07317073170731714
2554.1041,0.5559091510205005,-1.1335929846785834e-05,0.07317073170731714
2551.15115,0.5565523621122518,-1.1364024553054554e-05,0.07317073170731714
2548.1982,0.5571970633746721,-1.1437289135452433e-05,0.07317073170731714
